#HR;RMSSD;SDNN;LF;HF;SVB;SCL;SD;PEAKS;Alpha;Beta;Theta;Engagement;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw
78.269005;0.390075;0.253457;0.002564;0.006458;0.396973;0.018157;98.672943;17;397.495454;999.457912;1221.682538;0.632065;0.001360;0.197174;0.437711;0.090621;0.005403;0.001863;0.059857;0.259568;-0.001057;96.759186;0.057839;0.145324;0.014753;0.189833;0.002759;0.000188;0.001449;12.275906;0.267240;0.014082;1.633094;0.011762;0.001249;0.001147;0.014689;1.424332;0.013131;0.000006;0.196936;0.000002;-5.551431;1.252175;5.075823;
71.510376;0.391113;0.259804;0.007346;0.017958;0.409062;0.014803;98.985222;17;275.579499;844.396151;727.899453;0.866504;0.000981;0.194249;0.434619;0.090648;0.006354;0.001852;0.121939;0.319259;-0.000001;96.675400;0.021317;0.199182;0.000285;0.505437;0.016710;0.000047;0.000344;22.405088;0.475136;0.005780;1.632498;0.031714;0.006032;0.001177;0.015806;1.070613;0.007481;0.000002;0.063057;0.000002;-5.817546;0.635522;5.187851;
63.451196;0.357661;0.262670;0.016400;0.030016;0.546388;0.002711;98.997375;17;460.444789;2154.302106;1969.086297;0.888495;0.000979;0.193829;0.436846;0.087962;0.006696;0.001849;0.139766;0.324312;-0.006870;97.534538;0.027239;0.240369;0.009900;0.183642;0.028141;0.001038;0.001194;23.379873;0.136752;0.012014;0.410028;0.072155;0.003506;0.020876;0.030043;1.051679;0.065173;0.000033;0.041552;0.000013;-4.979522;-0.178067;3.682811;
67.881985;0.264915;0.194386;0.014276;0.031082;0.459305;0.008036;99.186195;17;1653.787696;4853.752881;1807.254277;1.449298;0.007599;0.193397;0.832725;5.602570;0.005243;0.003502;0.035982;0.646004;-0.000007;97.555481;0.044256;0.869072;0.104494;0.040654;0.015188;0.305623;0.008267;10.635835;0.384479;0.016718;0.264065;0.228243;0.001911;0.012255;0.034691;27.285639;0.039023;0.001676;0.018545;0.000180;-4.759634;-1.223035;3.613737;
74.842175;0.268013;0.197408;0.010590;0.023420;0.452191;0.019360;99.750954;17;629.615066;4000.390721;1340.791886;2.256920;0.016793;0.193675;1.598423;18.106232;0.005057;0.006881;0.006967;1.571705;-0.000000;96.623413;0.028405;0.284893;0.001666;0.025457;0.002575;0.000336;0.006663;10.004963;1.443425;0.006133;0.428512;0.019523;0.001036;0.003378;0.007578;69.091209;0.011366;0.000116;0.033947;0.000274;-5.960403;-1.653727;5.326474;
70.283776;0.355104;0.240403;0.008786;0.018975;0.463060;0.004079;99.995422;17;965.419949;2856.979532;2251.346006;1.175441;0.010569;0.194151;1.250475;7.244784;0.005222;0.005350;0.011347;1.093958;-0.000000;96.609390;0.026669;0.309654;0.045236;0.087048;0.018345;0.014202;0.001779;10.641603;0.868489;0.014829;0.556553;0.076078;0.002638;0.005949;0.009503;57.250271;0.017446;0.000420;0.057524;0.000123;-5.532225;-1.886962;5.281028;
78.112315;0.298036;0.215485;0.009119;0.020892;0.436478;0.016099;100.250664;19;715.760271;2060.034593;2007.511387;0.782130;0.020015;0.193664;1.710177;17.185631;0.004654;0.007353;0.003048;1.570100;-0.000000;96.399117;0.031351;0.270356;0.003801;0.035072;0.009189;0.018139;0.003289;6.346546;2.187459;0.006943;0.318932;0.029250;0.015357;0.002569;0.001146;76.688019;0.012994;0.000028;0.032744;0.000441;-5.607965;-2.071720;5.591185;
64.022758;0.345593;0.233331;0.008854;0.030048;0.294652;0.014081;100.642883;20;447.902427;1627.057358;1315.672291;1.012035;0.010748;0.195388;1.088434;5.225099;0.004446;0.004675;0.006252;0.799237;-0.000000;96.365189;0.026658;0.163985;0.000483;0.046237;0.017485;0.000029;0.001914;2.138241;1.512707;0.004694;0.181901;0.019928;0.012369;0.003159;0.003650;48.878433;0.010109;0.000021;0.117180;0.000177;-6.331261;-1.386209;5.560677;
65.123510;0.355266;0.232593;0.008942;0.027618;0.323768;0.004293;100.994125;20;487.424654;1500.220960;4893.894279;0.387620;0.008084;0.193474;0.895802;2.246578;0.003962;0.003849;0.008413;0.593418;-0.000000;93.924866;0.008020;0.133700;0.001206;0.115149;0.196724;0.032859;0.000486;0.457425;3.156104;0.006439;2.266655;0.278770;0.018055;0.009553;0.031446;38.549767;0.013986;0.000149;0.027816;0.000420;-5.962384;-2.471233;8.280157;
37.799273;0.419401;0.338202;0.023994;0.039109;0.613508;0.018238;101.609131;20;231.911156;1146.832299;2087.416187;0.649577;0.018585;0.193337;1.487655;11.091131;0.003889;0.006410;0.003301;1.262242;-0.000000;94.577339;0.009840;0.192618;0.002970;0.076054;0.052061;0.003495;0.002135;2.183407;4.759042;0.005913;1.905926;0.217864;0.019308;0.003883;0.011040;68.521301;0.011783;0.000040;0.020699;0.000569;-6.334084;-1.579144;7.739446;
