#HR;RMSSD;SDNN;LF;HF;SVB;SCL;SD;PEAKS;Alpha;Beta;Theta;Engagement;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw
79.589262;0.034633;0.071164;0.004254;0.004951;0.859237;-0.004261;113.004395;20;959.566300;4321.419078;5205.906217;0.740693;0.014284;0.173675;1.812887;46.990479;0.006110;0.056761;0.032030;5.323232;-1.457753;82.176674;0.086090;0.741663;0.219385;0.129097;0.865562;0.591743;0.043481;37.041664;0.582520;0.019517;0.002265;0.256272;0.009373;0.168452;0.017768;97.181961;0.165893;6.555985;1.660810;0.307058;-3.863703;-1.197265;13.910134;
82.553030;0.031358;0.065045;0.001800;0.000295;6.092617;0.017285;113.812004;36;611.175164;3721.055230;2664.005594;1.168826;0.038543;0.165203;3.571946;49.314404;0.003630;0.021120;0.001067;2.654699;0.359195;83.281235;0.037883;0.131352;1.609189;3.640716;0.768172;2.222292;0.002256;4.045603;4.482966;0.039396;0.007705;0.228090;0.009393;0.050170;0.042276;98.771713;0.917972;2.573351;0.069627;7.794758;-7.118357;-2.257487;13.862326;
72.380570;0.033790;0.064215;0.001804;0.000574;3.143892;0.000426;113.538033;39;351.437886;5288.478759;1165.477360;4.473243;0.043086;0.193124;5.194910;48.985386;0.004791;0.011066;0.001310;2.579954;-1.320672;83.595673;0.046751;0.111918;0.015109;2.313252;0.109042;0.002630;0.001541;5.499206;1.132216;0.013210;0.025849;0.034242;0.032297;0.005699;0.003048;99.284012;0.213094;0.012091;0.010697;16.601728;-6.197495;-3.113878;13.803563;
75.352948;0.034497;0.071939;0.002429;0.000803;3.025104;-0.011993;113.566849;41;347.563572;5194.644966;1002.338972;5.378827;0.039200;0.192572;3.469682;38.478626;0.004546;0.009827;0.001602;2.083336;-0.007605;81.316711;0.015499;0.190274;0.012919;1.763961;0.165281;0.000490;0.002277;2.577094;1.080763;0.007447;0.031341;0.066662;0.061885;0.008916;0.014583;91.584854;0.310876;0.032128;0.003741;9.038987;-6.756392;-3.478517;14.495667;
83.037687;0.034151;0.071312;0.001927;0.000581;3.317698;-0.006825;113.007050;41;609.540309;5510.019715;1715.721858;2.718099;0.014749;0.192980;2.020350;21.257095;0.005462;0.006694;0.012031;1.696461;-0.004772;86.470581;0.015316;0.363212;0.000775;1.592569;0.038727;0.000001;0.003024;12.452309;0.518993;0.006377;0.083248;0.032157;0.054450;0.002056;0.016590;61.787697;0.169105;0.001667;0.002494;3.731915;-7.154130;-3.117459;12.643274;
78.329970;0.035178;0.070395;0.001913;0.000349;5.481382;0.036686;113.371880;43;439.444971;4922.818654;362.447353;6.257329;0.003528;0.192998;0.745755;0.659735;0.005132;0.003042;0.019022;0.492439;-0.000005;83.171967;0.005353;0.322270;0.001299;4.955667;0.022093;0.428642;0.026982;9.312226;0.840625;0.006463;0.178840;0.032226;0.014200;0.004834;0.054589;28.330667;0.101313;0.001506;0.005182;0.887086;-8.706675;-1.626245;13.977594;
74.500413;0.027948;0.071215;0.001914;0.000396;4.828821;-0.008757;114.080315;44;390.145345;5078.292811;897.061195;3.979436;0.035740;0.192946;4.049855;36.507183;0.004570;0.009431;0.001966;2.064815;-0.159204;85.706291;0.011830;0.135946;0.028087;0.669458;0.143337;0.340690;0.002851;3.425253;1.445296;0.004757;0.050104;0.095223;0.030736;0.007727;0.012604;87.854256;0.301758;0.007220;0.005381;12.403584;-7.209685;-1.854439;12.978184;
76.246066;0.021722;0.060505;0.001524;0.000625;2.437012;0.003232;113.712914;44;426.327655;4369.522840;599.014987;4.492307;0.042333;0.192838;6.872787;47.052860;0.004838;0.010849;0.001277;2.455656;-2.708275;84.445305;0.029702;0.117536;0.033471;1.350408;5.005248;1.674617;0.001175;4.916492;0.513758;0.008037;0.012520;1.494576;0.017981;0.009720;0.321213;98.067863;0.259053;0.016333;0.003299;23.622404;-5.467603;-2.870211;13.362546;
78.177305;0.080555;0.091044;0.001683;0.002969;0.566626;0.015581;113.644470;53;496.759730;4605.400803;1686.962206;2.299703;0.018075;0.192956;1.721662;17.819437;0.004854;0.006073;0.011404;1.242607;-0.003149;78.656906;0.016844;0.337776;0.007132;2.940740;1.163500;0.245949;0.003785;5.039590;0.311926;0.004626;0.048646;0.210932;0.119876;0.028232;0.543661;54.139599;0.166874;0.001411;0.000880;3.306472;-5.552403;-3.114224;15.247374;
70.031626;0.230575;0.149615;0.002556;0.005310;0.481348;0.007091;114.711189;56;519.225251;3228.831171;1506.331636;1.648636;0.015398;0.193006;1.389503;9.037503;0.004583;0.005419;0.006330;0.936566;-0.000004;85.719475;0.027766;0.324883;0.001038;0.059261;0.006198;0.000287;0.015411;1.232253;0.115657;0.002620;0.012377;0.029803;0.004084;0.003529;0.014694;55.197144;0.055599;0.001148;0.001178;1.914395;-5.034914;-1.665410;12.992873;
54.969633;0.255899;0.190434;0.006016;0.010835;0.555211;-0.119965;114.207352;57;1435.489803;3696.481352;3166.962031;0.952964;0.015325;0.192277;1.703921;23.444553;0.003842;0.005352;0.004167;1.771075;-0.000000;87.290527;0.007835;6.160410;0.679159;0.022773;0.014764;3.076550;0.124996;0.729274;0.146778;0.002431;0.012009;0.037004;0.018667;0.004950;0.006793;65.391769;0.209394;0.048619;0.002020;1.918983;-5.292785;-0.983433;12.374519;
66.281303;0.383895;0.280233;0.018891;0.025144;0.751291;0.130627;113.746040;58;1458.879008;7918.359811;2556.347050;2.414218;0.028486;0.192795;2.313793;35.893124;0.004149;0.007509;0.004526;1.992833;-0.000000;88.334763;0.009518;3.715975;0.067314;0.208073;2.097276;0.003651;0.166706;1.045755;0.136707;0.002973;0.010342;0.122438;0.020625;0.018457;0.249716;75.869102;0.068860;0.015866;0.004235;3.618172;-4.243814;0.085980;11.880364;
75.430104;0.196326;0.167131;0.002200;0.011421;0.192594;-0.000152;127.001045;25;254.793245;485.310135;787.843278;0.482266;0.001933;0.193129;0.447401;0.098137;0.004621;0.001887;0.025308;0.219310;-0.000000;95.739967;0.041867;0.428757;0.002934;0.152458;0.002456;0.711080;0.000728;2.098186;0.178373;0.011259;0.003479;0.006824;0.004726;0.007002;0.002265;2.523547;0.012323;0.000100;0.004723;0.000004;-8.099092;-2.604507;6.394158;
69.311774;0.322499;0.235573;0.009691;0.017836;0.543325;-0.006571;127.006866;25;401.506302;350.545384;1147.859171;0.282838;0.001954;0.193154;0.466777;0.117592;0.004733;0.001963;0.028482;0.247311;-0.000000;95.701706;0.030522;0.575145;0.003090;0.310691;0.007286;0.002363;0.001544;4.227264;0.415560;0.011864;0.010355;0.025726;0.003676;0.002945;0.005343;4.895069;0.004694;0.000007;0.007266;0.000003;-8.378079;-3.095488;6.496720;
83.216117;0.376448;0.265266;0.012323;0.017643;0.698446;-0.002173;127.002869;25;321.091675;453.090314;2173.860068;0.186961;0.002039;0.193141;0.443060;0.092635;0.004573;0.001895;0.023842;0.208093;-0.000000;96.015274;0.027420;0.060340;0.024125;0.196633;0.023035;0.000012;0.002226;0.874495;0.231276;0.009554;0.009745;0.048815;0.006534;0.008548;0.006667;2.058876;0.008154;0.000017;0.006824;0.000004;-6.722730;-3.048310;6.152986;
80.691362;0.359086;0.250395;0.014187;0.016295;0.870635;0.000506;126.999596;25;247.842978;413.682363;473.576033;0.626589;0.001899;0.193336;0.435410;0.086213;0.004648;0.001863;0.026106;0.206985;-0.000000;96.425964;0.016317;0.071069;0.000989;0.171638;0.031872;0.000001;0.000851;1.796453;0.177892;0.006033;0.011650;0.072928;0.004967;0.005893;0.006013;1.137066;0.006405;0.000004;0.018377;0.000003;-6.810062;-3.116403;5.618741;
67.130916;0.386658;0.282534;0.017063;0.024493;0.696647;-0.000197;127.000092;25;204.105752;449.808249;379.636833;0.779477;0.001799;0.193088;0.436523;0.088265;0.004453;0.001856;0.029607;0.226588;-0.000000;94.093605;0.039999;0.223548;0.000596;0.344705;0.032137;0.000001;0.000452;3.458917;2.385076;0.007341;0.138413;0.105767;0.008534;0.002945;0.008656;1.282370;0.005290;0.000001;0.002249;0.000005;-6.750443;-0.930248;7.771922;
